student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score
1021,EEE,2,Hosteller,2025-02-22,4.8,6.5,7.5,2.4,11,3.8,1.4,1,2,4,1.3,3.1,6,5.0,9,4
1021,EEE,2,Hosteller,2025-02-23,7.4,6.3,5.0,2.2,25,1.8,1.9,1,0,6,1.0,3.2,8,6.0,8,6
1021,EEE,2,Hosteller,24-02-2025,5.7,4.0,5.3,2.8,4,3.2,3.0,1,2,2,0.4,4.1,10,4.0,5,8
1021,EEE,2,Hosteller,25-02-2025,6.1,3.7,5.3,3.3,75,1.0,3.4,2,0,13,0.6,1.4,7,8.0,7,7
1021,EEE,2,Hosteller,26-02-2025,6.8,4.4,8.3,3.8,38,2.9,2.7,1,0,10,2.3,4.3,8,6.0,6,8
1021,EEE,2,Hosteller,27-02-2025,7.8,0.8,5.7,0.3,33,3.1,2.9,0,1,10,1.9,2.6,5,7.0,3,7
1021,EEE,2,Hosteller,28/02/2025,5.3,5.9,6.0,1.6,69,4.1,2.4,1,1,4,2.5,2.0,9,7.0,8,9
1021,EEE,2,Hosteller,2025-03-01,3.1,5.5,5.4,3.5,41,2.4,1.7,1,2,8,3.1,3.0,9,3.0,10,5
1021,EEE,2,Hosteller,2025-03-02,6.7,8.4,4.1,4.1,1,3.3,1.9,2,2,13,0.6,2.3,10,2.0,7,5
1021,EEE,2,Hosteller,03-03-2025,8.5,7.7,5.8,2.2,17,0.0,2.1,3,0,7,0.4,0.0,9,3.0,7,5
1021,EEE,2,Hosteller,04-03-2025,8.3,7.1,4.3,3.2,51,2.1,1.9,1,2,10,1.1,3.5,9,7.0,5,4
1021,EEE,2,Hosteller,2025-03-05,9.0,5.2,6.9,2.1,4,4.2,1.8,2,2,9,2.0,2.5,10,3.0,6,9
1021,EEE,2,Hosteller,03/06/2025,5.8,6.3,4.4,2.1,39,4.9,2.8,2,1,3,1.3,1.4,7,,9,6
1021,EEE,2,Hosteller,03/07/2025,3.0,3.0,5.2,2.5,40,1.8,2.0,3,0,9,0.4,0.8,7,7.0,10,7
1021,EEE,2,Hosteller,03/08/2025,7.5,4.4,6.6,4.1,46,3.8,2.2,2,1,11,4.0,4.3,9,7.0,3,6
1021,EEE,2,Hosteller,09/03/2025,7.7,4.8,7.4,4.5,47,5.3,1.4,0,1,6,3.7,2.7,8,3.0,4,6
1021,EEE,2,Hosteller,03/10/2025,6.1,1.9,8.2,3.3,0,3.2,3.4,1,1,13,1.4,1.6,6,4.0,6,7
1021,EEE,2,Hosteller,03/11/2025,6.9,3.1,4.5,4.0,37,4.5,3.5,1,0,7,1.7,0.2,8,6.0,6,7
1021,EEE,2,Hosteller,12/03/2025,6.6,5.6,5.3,3.7,0,1.2,1.1,0,1,3,2.7,1.7,10,,7,9
1021,EEE,2,Hosteller,13/03/2025,7.0,8.5,8.2,3.6,76,2.8,1.0,2,1,4,1.4,4.3,7,5.0,5,6
1021,EEE,2,Hosteller,2025-03-14,5.0,2.0,4.9,4.9,41,5.3,1.3,0,2,9,0.7,2.7,7,5.0,7,10
1021,EEE,2,Hosteller,03/15/2025,5.3,7.2,7.4,1.5,31,0.8,2.0,1,2,0,1.9,2.9,10,5.0,8,7
1021,EEE,2,Hosteller,03/16/2025,6.6,0.0,4.4,1.0,42,3.6,0.9,0,1,8,1.8,3.2,4,8.0,5,6
1021,EEE,2,Hosteller,2025-03-17,6.8,6.5,6.2,1.8,1,4.2,1.6,1,2,4,1.7,2.4,10,6.0,6,6
1021,EEE,2,Hosteller,2025-03-18,8.1,2.3,4.5,1.6,27,2.1,2.3,3,2,7,1.7,3.9,10,2.0,3,5
1021,EEE,2,Hosteller,03/19/2025,6.3,6.3,7.6,4.9,4,3.7,1.6,4,2,5,1.5,2.7,10,5.0,4,4
1021,EEE,2,Hosteller,03/20/2025,5.4,7.3,4.2,2.8,0,4.8,2.2,2,1,10,2.0,2.5,7,7.0,7,7
1021,EEE,2,Hosteller,03/21/2025,3.2,7.6,5.2,2.2,16,3.0,2.3,5,2,13,1.9,2.3,10,2.0,10,5
1021,EEE,2,Hosteller,03/22/2025,6.7,8.4,6.0,1.9,32,5.7,1.6,4,1,4,0.3,1.7,10,3.0,7,7
1021,EEE,2,Hosteller,23-03-2025,5.2,6.4,4.7,3.2,18,5.9,2.4,2,1,3,2.1,1.3,8,8.0,8,9
1021,EEE,2,Hosteller,24-03-2025,8.5,9.1,1.0,1.0,31,4.7,0.6,1,1,8,2.2,0.3,10,5.0,7,6
1021,EEE,2,Hosteller,2025-03-25,6.5,3.9,7.1,4.2,23,4.5,1.1,4,1,14,1.8,3.3,9,,6,6
1021,EEE,2,Hosteller,26/03/2025,6.2,8.7,3.4,3.4,0,3.7,1.5,2,1,12,0.0,2.8,10,2.0,10,4
1021,EEE,2,Hosteller,03/27/2025,5.4,8.3,4.7,3.2,1,2.5,1.1,2,1,10,1.2,1.6,10,5.0,7,4
1021,EEE,2,Hosteller,28-03-2025,8.6,7.9,3.2,2.1,49,5.9,2.0,2,0,10,0.9,0.8,10,8.0,7,5
1021,EEE,2,Hosteller,2025-03-29,7.2,7.4,4.6,2.2,29,0.6,1.4,5,1,11,0.6,2.2,10,3.0,7,5
1021,EEE,2,Hosteller,30/03/2025,5.3,8.3,4.8,2.7,0,4.8,0.7,2,1,10,2.4,2.7,10,1.0,8,3
1021,EEE,2,Hosteller,03/31/2025,6.1,6.8,9.4,3.1,43,2.7,1.4,1,1,4,0.0,1.2,8,9.0,4,9
1022,DS,4,Day Scholar,01/01/2025,7.8,5.2,6.7,3.4,31,3.8,0.5,4,0,14,1.6,3.9,9,5.0,5,6
1022,DS,4,Day Scholar,02/01/2025,,7.1,4.2,3.2,35,,3.8,3,0,6,0.0,2.1,7,,6,8
1022,DS,4,Day Scholar,2025-01-03,6.7,4.7,5.8,3.0,0,2.3,3.0,1,0,11,0.3,1.3,5,4.0,7,9
1022,DS,4,Day Scholar,04-01-2025,6.4,6.6,7.8,0.9,25,1.1,2.1,2,0,9,2.5,3.6,10,6.0,9,3
1022,DS,4,Day Scholar,05-01-2025,6.5,5.8,5.3,1.7,24,3.6,2.0,1,1,5,2.5,1.5,7/10,5.0,7,4
1022,DS,4,Day Scholar,06/01/2025,7.0,4.6,5.3,2.8,24,2.0,0.9,0,2,10,2.6,3.2,10,3.0,7,2
1022,DS,4,Day Scholar,01/07/2025,,4.9,6.3,1.5,18,,1.8,1,0,14,2.3,2.1,6,,8,7
1022,DS,4,Day Scholar,01/08/2025,6.8,4.7,5.1,3.1,29,4.5,2.3,0,1,8,0.2,4.9,5,7.0,7,7
1022,DS,4,Day Scholar,09-01-2025,6.6,3.9,4.6,2.7,28,4.0,2.2,2,1,13,2.3,0.8,8,5.0,7,5
1022,DS,4,Day Scholar,10-01-2025,6.4,7.0,9.7,4.2,28,5.2,2.3,0,0,13,1.4,4.8,6,6.0,8,9
1022,DS,4,Day Scholar,2025-01-11,7.2,6.2,6.5,3.4,32,4.7,1.6,3,0,4,1.2,2.7,5/10,5.0,8,9
1022,DS,4,Day Scholar,12-01-2025,4.6,6.6,5.7,2.9,30,1.5,2.4,2,0,7,1.9,2.4,9,2.0,10,6
1022,DS,4,Day Scholar,01/13/2025,4.9,3.2,5.5,3.8,36,3.3,2.3,4,2,11,0.7,1.8,10,5.0,7,5
1022,DS,4,Day Scholar,14-01-2025,7.9,5.3,9.5,3.3,37,3.1,0.6,5,1,11,2.8,1.9,9,8.0,4,4
1022,DS,4,Day Scholar,01/15/2025,9.0,4.9,5.3,4.9,42,2.4,1.1,2,1,10,2.3,3.3,7,6.0,4,7
1022,DS,4,Day Scholar,2025-01-16,4.7,4.4,6.1,4.4,14,5.1,0.9,1,1,10,0.6,1.0,10,,7,10
1022,DS,4,Day Scholar,01/17/2025,4.3,6.8,4.5,3.0,2,3.4,0.7,1,1,3,1.4,3.2,8,4.0,10,6
1022,DS,4,Day Scholar,01/18/2025,7.1,4.3,5.9,3.3,9,5.6,1.6,2,0,3,2.2,2.9,7,7.0,8,2
1022,DS,4,Day Scholar,01/19/2025,7.7,1.2,7.9,4.1,41,1.2,2.3,1,1,6,2.5,2.1,8,6.0,4,5
1022,DS,4,Day Scholar,01/20/2025,4.8,4.3,6.7,3.8,34,1.4,2.9,1,1,5,0.7,1.9,7,4.0,8,6
1022,DS,4,Day Scholar,01/21/2025,7.8,5.0,3.9,3.1,33,2.4,2.8,1,0,9,1.6,0.1,6,9.0,7,4
1022,DS,4,Day Scholar,2025-01-22,7.0,2.5,6.5,3.6,20,2.6,3.4,0,0,7,1.2,2.3,7,5.0,5,8
1022,DS,4,Day Scholar,2025-01-23,5.6,5.2,4.0,3.3,11,4.1,2.8,0,0,7,0.0,2.0,3,7.0,7,8
1022,DS,4,Day Scholar,2025-01-24,3.7,6.1,3.1,3.1,15,2.2,1.8,2,0,13,1.1,1.1,8,6.0,8,7
1022,DS,4,Day Scholar,25-01-2025,8.3,6.4,6.3,2.8,12,2.1,1.8,0,0,7,0.4,3.2,7,4.0,7,6
1022,DS,4,Day Scholar,2025-01-26,,4.3,5.5,2.3,29,,2.2,0,1,8,1.4,3.6,5,,7,5
1022,DS,4,Day Scholar,27/01/2025,7.2,3.9,10.9,2.2,18,3.8,1.2,1,1,13,0.1,2.0,8,4.0,6,6
1022,DS,4,Day Scholar,01/28/2025,4.2,5.5,8.4,0.9,22,2.5,2.2,1,1,8,1.1,1.1,7,5.0,8,7
1022,DS,4,Day Scholar,2025-01-29,7.1,3.1,5.4,1.9,13,5.4,1.2,0,0,6,1.2,3.6,7,4.0,8,8
1022,DS,4,Day Scholar,30-01-2025,9.0,5.5,5.7,2.9,33,3.1,0.7,2,1,13,2.1,1.2,6,8.0,6,8
1022,DS,4,Day Scholar,31-01-2025,6.2,8.8,6.6,1.9,23,1.1,1.0,2,1,2,1.1,1.9,10,5.0,8,7
1022,DS,4,Day Scholar,01/02/2025,7.6,3.5,4.0,3.2,20,3.5,2.1,2,0,5,3.2,0.8,6,6.0,6,9
1022,DS,4,Day Scholar,02/02/2025,6.5,2.9,6.3,1.4,14,4.6,1.5,0,1,9,2.4,2.3,6,6.0,4,9
1022,DS,4,Day Scholar,02/03/2025,5.8,4.6,4.9,3.2,16,3.7,1.8,1,1,2,2.3,2.4,9,2.0,8,6
1022,DS,4,Day Scholar,04-02-2025,4.0,4.3,5.0,2.1,13,2.2,2.3,2,2,13,0.0,0.6,6,3.0,7,7
1022,DS,4,Day Scholar,2025-02-05,6.6,5.8,4.9,1.7,0,5.8,3.3,3,1,12,2.4,3.8,10,2.0,7,8
1022,DS,4,Day Scholar,02/06/2025,6.4,3.3,8.9,3.0,26,2.0,1.0,1,3,7,0.4,1.6,6,7.0,7,7
1022,DS,4,Day Scholar,07-02-2025,7.1,4.4,6.4,4.5,24,4.6,2.0,1,0,10,3.3,2.2,6,6.0,3,8
1022,DS,4,Day Scholar,2025-02-08,6.7,3.9,5.1,2.7,29,5.3,3.0,3,0,5,2.2,2.9,7,6.0,6,7
1022,DS,4,Day Scholar,09/02/2025,6.0,2.7,7.0,2.6,14,3.6,1.8,0,0,0,2.0,2.5,6,7.0,6,7
1022,DS,4,Day Scholar,10-02-2025,7.0,6.7,8.1,2.7,1,4.5,2.2,2,0,4,1.7,0.0,8,6.0,6,8
1022,DS,4,Day Scholar,11-02-2025,5.9,3.0,4.4,4.4,26,3.1,2.0,1,0,12,2.2,0.7,6,7.0,6,8
1022,DS,4,Day Scholar,12-02-2025,7.2,3.6,3.5,2.4,45,4.7,1.5,1,1,9,0.6,2.6,8,6.0,5,7
1022,DS,4,Day Scholar,2025-02-13,6.3,4.5,6.3,3.4,53,0.1,2.7,1,1,7,1.7,2.2,8,6.0,7,5
1022,DS,4,Day Scholar,14/02/2025,5.0,4.3,5.2,3.0,15,3.2,1.8,0,3,2,1.6,0.4,7,6.0,9,7
1022,DS,4,Day Scholar,15/02/2025,8.4,3.1,4.3,3.8,42,3.3,1.7,1,1,10,2.2,3.1,7,8.0,2,6
1022,DS,4,Day Scholar,16/02/2025,5.4,4.8,8.3,4.2,48,3.9,2.4,0,0,6,1.3,4.4,4,8.0,8,7
1022,DS,4,Day Scholar,17/02/2025,6.1,8.9,7.8,1.6,0,1.8,2.2,0,0,7,0.8,3.4,7,8.0,7,8
1022,DS,4,Day Scholar,2025-02-18,5.1,6.6,5.8,3.9,43,3.5,1.8,1,1,0,2.2,3.6,8/10,6.0,6,6
1022,DS,4,Day Scholar,19-02-2025,8.0,5.3,6.9,2.6,42,2.1,1.9,4,0,8,1.7,0.5,9,7.0,5,4
1022,DS,4,Day Scholar,02/20/2025,5.5,6.0,6.4,2.3,9,2.4,2.5,4,0,11,2.7,2.2,8,5.0,8,9
1022,DS,4,Day Scholar,02/21/2025,8.4,4.5,5.7,1.0,42,2.5,1.1,1,1,0,2.6,1.9,4,9.0,5,7
1022,DS,4,Day Scholar,22-02-2025,6.5,6.6,7.0,1.3,15,2.8,1.7,3,1,12,1.2,3.5,9,6.0,8,7
1022,DS,4,Day Scholar,2025-02-23,7.5,6.7,2.9,2.9,29,3.7,2.5,2,1,0,0.9,3.9,7,6.0,8,10
1022,DS,4,Day Scholar,24-02-2025,6.9,2.8,3.8,3.2,59,2.7,3.6,2,1,10,0.9,0.3,6,9.0,6,7
1022,DS,4,Day Scholar,02/25/2025,5.7,4.2,4.7,3.7,12,3.1,0.6,3,1,3,1.9,1.8,8,6.0,7,6
1022,DS,4,Day Scholar,26-02-2025,5.3,9.1,9.2,1.8,32,2.6,2.3,1,0,4,1.4,1.9,5,5.0,8,9
1022,DS,4,Day Scholar,27/02/2025,3.8,7.2,5.0,2.8,45,4.3,2.4,1,1,1,0.1,3.8,7,5.0,9,5
1022,DS,4,Day Scholar,02/28/2025,6.0,9.5,3.9,3.2,13,0.5,0.1,1,1,8,3.4,2.5,3,5.0,3,6
1022,DS,4,Day Scholar,2025-03-01,6.7,4.8,4.1,2.2,65,4.7,1.4,1,0,2,1.7,1.7,5,7.0,6,7
1022,DS,4,Day Scholar,2025-03-02,7.3,4.4,6.2,2.4,62,0.8,3.5,1,0,13,0.6,1.6,8,,6,7
1022,DS,4,Day Scholar,03/03/2025,4.4,4.4,3.3,3.0,3,0.5,1.6,1,0,4,1.8,0.6,4,6.0,8,7
1022,DS,4,Day Scholar,03/04/2025,6.0,3.0,6.9,0.4,26,6.0,1.5,0,0,7,0.1,2.7,6,5.0,8,7
1022,DS,4,Day Scholar,05-03-2025,5.4,4.4,6.6,1.1,11,3.6,2.8,1,1,6,1.6,2.5,10,,10,6
1022,DS,4,Day Scholar,06/03/2025,6.8,6.7,8.6,0.1,21,2.7,1.2,2,0,5,0.0,3.0,10,,8,6
1022,DS,4,Day Scholar,07-03-2025,7.5,5.8,7.6,2.4,54,2.7,1.3,0,0,5,2.3,0.8,6,7.0,6,7
1022,DS,4,Day Scholar,08/03/2025,6.3,5.9,4.0,2.2,24,4.2,2.6,4,0,2,1.4,1.7,10,2.0,6,6
1022,DS,4,Day Scholar,09-03-2025,7.0,4.9,4.9,2.8,0,2.5,1.7,4,2,0,0.0,2.7,10/10,4.0,4,6
1022,DS,4,Day Scholar,10-03-2025,5.4,8.0,4.7,2.0,11,1.9,1.4,1,1,3,0.9,3.6,8/10,8.0,9,6
1022,DS,4,Day Scholar,2025-03-11,7.8,4.1,8.6,5.7,25,4.2,2.6,1,0,3,2.5,2.7,8,5.0,5,9
1022,DS,4,Day Scholar,12-03-2025,8.2,1.5,3.8,3.2,21,3.4,1.8,1,1,9,0.3,2.3,7,3.0,5,6
1022,DS,4,Day Scholar,03/13/2025,8.0,3.9,5.2,2.6,28,4.9,1.8,1,2,1,0.7,3.8,7,6.0,4,6
1022,DS,4,Day Scholar,2025-03-14,6.3,8.3,5.9,4.4,60,3.0,1.7,2,0,11,0.9,1.3,7,9.0,7,8
1022,DS,4,Day Scholar,03/15/2025,3.8,8.5,9.4,2.1,11,4.3,1.3,3,0,6,0.0,2.6,9,6.0,9,5
1022,DS,4,Day Scholar,2025-03-16,7.3,8.0,4.1,2.0,54,3.4,1.3,3,2,12,1.0,3.6,10,5.0,5,8
1022,DS,4,Day Scholar,2025-03-17,5.1,6.5,3.0,3.0,52,2.0,1.7,2,4,9,1.8,1.2,7,6.0,7,8
1022,DS,4,Day Scholar,2025-03-18,7.1,6.9,2.6,2.3,37,2.3,1.5,2,2,10,1.9,4.0,9,5.0,4,7
1022,DS,4,Day Scholar,2025-03-19,4.8,6.6,7.9,2.1,39,4.5,2.4,1,1,10,2.2,1.4,10,7.0,7,8
1022,DS,4,Day Scholar,2025-03-20,6.6,5.1,4.5,2.5,51,1.7,0.3,3,1,0,1.9,3.8,9,5.0,6,7
1022,DS,4,Day Scholar,21/03/2025,7.6,4.3,3.0,2.5,0,3.6,0.4,5,0,6,0.9,3.1,8,6.0,6,7
1022,DS,4,Day Scholar,2025-03-22,6.6,8.1,8.0,3.7,51,5.5,0.8,2,1,6,4.0,1.5,9,4.0,8,7
1022,DS,4,Day Scholar,03/23/2025,7.4,6.4,1.0,1.0,58,5.7,2.2,2,1,8,3.5,1.8,9,6.0,6,5
1022,DS,4,Day Scholar,24-03-2025,7.6,7.3,3.0,1.3,16,5.4,1.9,2,0,7,0.0,2.2,9,7.0,6,6
1022,DS,4,Day Scholar,2025-03-25,8.8,6.4,4.9,4.7,0,2.2,2.6,4,1,3,0.6,2.0,7,5.0,4,6
1022,DS,4,Day Scholar,26/03/2025,9.0,4.2,5.9,0.3,36,1.5,2.7,2,0,4,1.2,3.0,6,2.0,5,5
1022,DS,4,Day Scholar,2025-03-27,6.9,9.5,8.6,1.2,19,0.5,1.3,0,1,10,1.5,0.6,3,7.0,8,7
1022,DS,4,Day Scholar,03/28/2025,5.7,9.7,6.0,3.8,55,6.0,0.9,0,1,10,0.8,3.3,8,5.0,7,7
1022,DS,4,Day Scholar,29-03-2025,7.5,7.5,11.9,2.3,23,3.3,1.7,2,3,9,1.6,0.5,9,4.0,6,9
1022,DS,4,Day Scholar,2025-03-30,5.7,7.3,5.8,1.3,0,0.7,2.5,2,1,6,0.5,3.7,10,3.0,5,6
1022,DS,4,Day Scholar,2025-03-31,6.1,7.8,3.8,3.8,22,6.0,1.9,2,1,8,0.4,5.1,8,4.0,9,5
1023,MECH,3,Hosteller,2025-01-01,7.9,5.1,4.1,1.9,33,3.5,0.7,2,4,4,1.1,4.2,9,4.0,5,8
1023,MECH,3,Hosteller,2025-01-02,4.8,3.3,6.1,2.2,37,3.1,1.5,1,0,12,1.7,3.5,7,7.0,8,7
1023,MECH,3,Hosteller,03-01-2025,7.1,0.0,7.8,3.8,22,0.5,2.0,1,0,7,1.8,2.5,3,6.0,6,7
1023,MECH,3,Hosteller,04-01-2025,7.8,4.9,5.5,5.3,19,2.1,1.9,0,0,9,2.9,1.1,7,8.0,6,6
1023,MECH,3,Hosteller,01/05/2025,9.0,4.5,7.8,2.8,31,4.2,1.9,2,1,12,0.6,1.8,High,3.0,4,6
1023,MECH,3,Hosteller,06-01-2025,5.6,5.9,3.8,3.1,38,4.2,2.2,2,1,13,0.5,1.4,7,6.0,8,7
1023,MECH,3,Hosteller,07/01/2025,6.3,4.4,5.0,1.0,2,2.3,1.5,1,1,5,3.0,2.1,5,8.0,7,6
1023,MECH,3,Hosteller,08-01-2025,5.6,7.6,6.3,2.3,24,3.9,1.6,1,3,4,1.3,3.5,10,6.0,8,5
1023,MECH,3,Hosteller,09/01/2025,4.3,7.0,6.3,2.1,15,2.8,2.4,0,0,0,1.8,2.6,10,3.0,10,7
1023,MECH,3,Hosteller,10-01-2025,7.5,3.2,5.5,4.4,25,3.1,1.4,1,3,14,0.0,2.4,7,7.0,8,6
1023,MECH,3,Hosteller,11/01/2025,7.8,3.8,7.9,4.1,45,2.7,0.7,2,1,11,3.6,2.2,7,6.0,5,10
1023,MECH,3,Hosteller,12-01-2025,7.6,4.1,7.9,2.1,35,4.4,1.2,0,1,5,1.5,3.3,5,6.0,6,6
1023,MECH,3,Hosteller,2025-01-13,9.0,6.9,7.3,3.2,0,3.2,2.5,0,1,0,1.1,2.9,5,5.0,4,3
1023,MECH,3,Hosteller,2025-01-14,7.4,6.2,3.7,2.4,30,5.1,3.0,0,1,10,1.8,0.8,8,7.0,6,5
1023,MECH,3,Hosteller,2025-01-15,6.1,5.1,6.3,2.4,13,4.3,0.8,0,0,14,2.4,3.8,6,7.0,4,7
1023,MECH,3,Hosteller,16/01/2025,7.3,3.1,4.7,3.0,50,1.5,0.8,2,0,13,3.6,3.3,6,7.0,7,6
1023,MECH,3,Hosteller,2025-01-17,6.1,5.8,7.4,3.1,40,5.2,2.2,3,1,2,1.7,4.4,8,7.0,5,5
1023,MECH,3,Hosteller,2025-01-18,6.3,2.7,8.4,3.3,6,3.2,3.5,0,0,12,1.2,0.4,6,5.0,7,9
1023,MECH,3,Hosteller,2025-01-19,7.1,4.9,6.0,3.2,42,4.3,2.5,1,0,11,0.0,1.2,7,7.0,5,6
1023,MECH,3,Hosteller,01/20/2025,7.0,1.2,9.1,1.5,10,1.6,1.3,0,0,14,0.0,2.4,5,5.0,8,8
1023,MECH,3,Hosteller,21-01-2025,4.9,4.3,6.9,2.2,31,6.0,1.5,3,0,10,0.0,2.8,6,4.0,8,6
1023,MECH,3,Hosteller,01/22/2025,7.9,6.0,9.6,3.9,27,2.0,2.9,4,0,7,0.6,2.7,8,9.0,7,6
1023,MECH,3,Hosteller,23/01/2025,8.7,4.8,3.3,3.3,7,2.0,1.5,2,0,4,1.1,0.8,8,5.0,2,6
1023,MECH,3,Hosteller,2025-01-24,7.2,3.0,4.3,3.3,38,1.9,2.3,2,0,0,0.3,2.4,4,9.0,5,6
1023,MECH,3,Hosteller,25-01-2025,4.2,1.7,6.8,3.5,0,5.8,2.5,0,1,13,0.8,1.9,5,5.0,6,8
1023,MECH,3,Hosteller,2025-01-26,8.2,4.8,7.1,2.5,34,2.2,0.9,2,0,13,0.0,1.8,10,4.0,6,8
1023,MECH,3,Hosteller,01/27/2025,5.9,6.2,7.2,2.7,4,5.2,3.8,3,1,13,0.0,1.0,9,8.0,5,7
1023,MECH,3,Hosteller,01/28/2025,5.7,4.2,5.8,4.0,38,4.9,1.4,1,0,5,2.3,2.6,8,5.0,5,8
1023,MECH,3,Hosteller,2025-01-29,3.8,3.9,4.3,2.6,0,3.3,1.3,0,0,6,3.5,2.5,6,6.0,8,9
1023,MECH,3,Hosteller,2025-01-30,8.5,6.4,5.2,3.7,46,4.9,2.1,1,2,1,0.8,3.3,9,6.0,6,9
1023,MECH,3,Hosteller,31-01-2025,6.6,4.4,5.7,3.2,57,2.6,1.3,1,0,0,2.8,3.5,6,6.0,6,7
1023,MECH,3,Hosteller,01-02-2025,6.5,4.3,11.8,2.2,28,3.8,2.0,2,0,10,1.3,2.7,9,5.0,9,8
1023,MECH,3,Hosteller,02/02/2025,7.8,3.0,4.5,3.0,53,3.1,1.6,2,0,5,0.0,0.0,7,5.0,6,6
1023,MECH,3,Hosteller,03/02/2025,7.7,5.9,7.1,1.9,17,3.0,1.5,0,2,14,0.6,2.8,10,5.0,5,5
1023,MECH,3,Hosteller,02/04/2025,7.5,5.5,5.8,2.3,71,5.2,3.2,2,1,9,2.2,4.0,6,7.0,7,10
1023,MECH,3,Hosteller,2025-02-05,4.6,6.0,8.1,2.6,6,5.0,1.2,4,0,14,1.3,2.1,9,2.0,7,5
1023,MECH,3,Hosteller,02/06/2025,8.1,3.8,7.1,2.2,6,4.5,2.1,0,1,5,1.3,0.9,8/10,9.0,5,7
1023,MECH,3,Hosteller,2025-02-07,6.8,5.6,6.2,2.5,37,2.8,1.9,1,1,2,2.0,2.0,8,6.0,5,5
1023,MECH,3,Hosteller,08/02/2025,6.2,3.1,5.9,1.5,61,4.8,0.1,0,0,6,2.3,3.1,5,9.0,6,5
1023,MECH,3,Hosteller,02/09/2025,7.8,4.8,3.7,3.2,42,3.5,2.5,4,1,7,0.7,1.4,8,4.0,5,6
1023,MECH,3,Hosteller,10/02/2025,,5.5,3.1,2.2,41,,1.5,2,0,13,2.6,3.3,9,,5,7
1023,MECH,3,Hosteller,11/02/2025,5.4,4.2,8.0,3.2,35,4.0,2.2,3,2,11,1.2,3.5,9,4.0,7,7
1023,MECH,3,Hosteller,12/02/2025,4.7,5.0,4.5,1.3,45,5.8,2.5,0,1,12,0.3,2.6,9,3.0,10,6
1023,MECH,3,Hosteller,13-02-2025,7.6,3.3,5.3,1.5,43,2.5,1.8,3,0,10,1.2,3.0,6,9.0,5,7
1023,MECH,3,Hosteller,14-02-2025,6.6,4.7,4.8,4.8,45,1.8,3.0,2,0,1,2.2,2.6,8,5.0,8,5
1023,MECH,3,Hosteller,2025-02-15,6.5,2.3,7.5,2.5,22,2.5,1.8,2,2,11,1.3,2.1,7,7.0,7,7
1023,MECH,3,Hosteller,16-02-2025,6.4,6.8,7.2,4.2,18,5.9,1.4,0,0,13,1.0,4.4,8,7.0,8,4
1023,MECH,3,Hosteller,17/02/2025,5.1,4.4,4.6,3.1,60,2.1,1.2,2,0,1,1.7,2.3,5,7.0,7,4
1023,MECH,3,Hosteller,18/02/2025,4.9,8.9,7.1,3.1,40,2.8,1.7,0,2,14,2.0,4.6,7,6.0,10,5
1023,MECH,3,Hosteller,19/02/2025,6.9,7.9,9.4,1.1,45,4.6,2.8,3,1,12,1.4,2.8,10,8.0,8,5
1023,MECH,3,Hosteller,20/02/2025,,5.6,6.1,1.5,45,,2.5,1,0,2,0.8,3.8,7,,8,7
1023,MECH,3,Hosteller,02/21/2025,8.1,6.2,7.6,5.6,51,2.2,2.0,2,1,12,0.5,0.7,10,5.0,5,4
1023,MECH,3,Hosteller,2025-02-22,6.5,5.2,6.6,1.9,30,6.0,1.0,1,0,9,2.0,0.3,10,3.0,7,10
1023,MECH,3,Hosteller,23-02-2025,5.9,3.1,4.7,3.8,41,4.8,2.9,1,1,13,4.0,3.1,7,6.0,8,6
1023,MECH,3,Hosteller,24/02/2025,7.7,4.4,4.5,2.7,23,1.5,1.3,1,0,7,0.1,2.7,8,7.0,7,8
1023,MECH,3,Hosteller,25/02/2025,6.0,4.9,4.9,3.1,26,1.8,3.0,2,1,1,3.5,1.2,8,3.0,6,6
1023,MECH,3,Hosteller,2025-02-26,8.4,4.5,7.8,2.5,33,5.2,1.9,1,0,7,1.7,2.9,5,7.0,7,10
1023,MECH,3,Hosteller,02/27/2025,5.7,2.6,1.0,1.0,10,4.0,2.0,1,1,1,2.3,2.0,5,4.0,7,9
1023,MECH,3,Hosteller,02/28/2025,9.0,4.1,5.8,4.7,28,3.3,1.1,1,0,10,0.9,2.3,5,7.0,5,7
1023,MECH,3,Hosteller,01-03-2025,5.5,5.7,4.9,4.7,25,3.4,2.3,3,0,0,2.9,2.0,10/10,5.0,8,6
1023,MECH,3,Hosteller,03/02/2025,6.0,4.7,4.7,1.2,21,3.1,2.1,3,2,10,1.4,2.0,10,6.0,5,4
1023,MECH,3,Hosteller,2025-03-03,8.7,6.0,5.4,3.4,0,3.8,1.0,2,0,8,0.7,1.9,9,6.0,5,5
1023,MECH,3,Hosteller,04-03-2025,6.8,6.2,4.2,0.0,11,2.0,1.3,0,3,6,0.7,1.4,10,4.0,7,7
1023,MECH,3,Hosteller,03/05/2025,5.4,2.6,8.3,3.6,37,4.5,2.8,1,1,7,1.8,1.9,9,5.0,7,5
1023,MECH,3,Hosteller,06/03/2025,5.2,4.0,7.9,4.0,33,4.4,3.5,1,4,10,1.4,2.5,10,4.0,7,7
