student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score,sleep_deficit,workload_index,distraction_ratio,recovery_balance,deadline_pressure_score,sleep_deficit_scaled,workload_index_scaled,distraction_ratio_scaled,recovery_balance_scaled,deadline_pressure_scaled,attendance_scaled,motivation_scaled,fatigue_scaled,stress_scaled,mood_scaled,productivity_score,burnout_risk_score,burnout_category,burnout_level_detailed,primary_trigger,suggested_action,academic_performance_index
1038,DS,1,Day Scholar,2025-03-15,7.5,6.7,5.0,1.4,63,5.1,1.6,0,3,2,3.0,2.5,8.0,7.0,2,6,0.5,8.96,0.28,4.39,10,10.0,46.01226993865031,27.999999999999996,71.7105263157895,100.0,85.0,55.55555555555556,11.11111111111111,77.77777777777779,66.66666666666666,43.47,29.57,Low,Low,,,43.51
1038,DS,1,Day Scholar,2025-03-16,7.3,5.0,5.8,4.8,7,1.0,0.0,1,3,8,2.4,1.9,8.0,5.0,6,4,0.7,9.74,0.83,3.68,4,14.000000000000004,50.173379567884766,82.75862068965517,53.289473684210535,25.0,16.666666666666664,33.33333333333333,55.55555555555556,77.77777777777779,44.44444444444444,10.81,37.49,Low,Low,,,5.31
1038,DS,1,Day Scholar,2025-03-17,4.7,5.0,10.5,4.1,16,2.8,2.4,3,1,7,1.6,1.9,9.0,4.0,9,4,3.3,8.62,0.39,2.91,4,65.99999999999999,44.19845292077888,39.047619047619044,32.89473684210527,25.0,46.666666666666664,33.33333333333333,88.88888888888889,88.88888888888889,33.33333333333333,14.33,51.62,Moderate,Moderate,,,9.3
1038,DS,1,Day Scholar,2025-03-18,6.4,6.4,10.4,2.8,62,0.6,1.3,3,2,14,1.2,1.7,10.0,4.0,9,6,1.6,10.94,0.27,3.77,2,31.999999999999996,56.57508668978394,26.923076923076923,55.52631578947368,0.0,10.0,55.55555555555556,88.88888888888889,100.0,33.33333333333333,17.06,44.76,Moderate,Moderate,,,6.22
1038,DS,1,Day Scholar,2025-03-19,6.0,9.5,6.3,2.6,37,0.5,1.6,0,0,2,1.1,1.6,3.0,6.0,10,3,2.0,3.34,0.41,3.51,10,40.0,16.004267804747936,41.26984126984127,48.55263157894738,100.0,8.333333333333332,22.22222222222222,100.0,22.22222222222222,55.55555555555556,15.94,36.44,Low,Low,,,0.0
1038,DS,1,Day Scholar,2025-03-20,6.4,6.4,5.2,3.4,49,0.7,3.5,1,1,12,1.6,2.0,9.0,5.0,6,9,1.6,6.06,0.65,4.15,2,31.999999999999996,30.54147772739398,65.38461538461539,65.39473684210527,0.0,11.666666666666666,88.88888888888889,55.55555555555556,88.88888888888889,44.44444444444444,26.95,34.77,Low,Low,,,21.09
1038,DS,1,Day Scholar,2025-03-21,8.0,6.3,6.7,3.2,48,4.6,1.4,3,1,12,1.9,0.8,9.0,7.0,4,6,0.0,8.84,0.48,4.52,2,0.0,45.34542544678581,47.76119402985074,75.26315789473685,0.0,76.66666666666666,55.55555555555556,33.33333333333333,88.88888888888889,66.66666666666666,37.84,24.83,Low,Low,,,37.71
1038,DS,1,Day Scholar,2025-03-22,5.4,4.3,6.8,1.9,78,3.8,2.6,1,0,0,0.2,3.7,4.0,9.0,8,8,2.6,3.56,0.28,3.61,10,51.99999999999999,17.20458789010403,27.941176470588236,51.31578947368421,100.0,63.33333333333333,77.77777777777779,77.77777777777779,33.33333333333333,88.88888888888889,31.03,34.39,Low,Low,,,31.03
1038,DS,1,Day Scholar,2025-03-23,6.5,12.0,8.4,3.6,37,3.439635252554188,1.9,2,3,1,2.1,2.8,10.0,6.0,9,7,1.5,13.48,0.43,3.82,10,30.0,70.09869298479595,42.857142857142854,56.710526315789465,100.0,57.327254209236465,66.66666666666666,88.88888888888889,100.0,55.55555555555556,36.75,56.65,Moderate,Elevated,Stress,Recommend stress counseling,25.97
1038,DS,1,Day Scholar,2025-03-24,4.6,8.9,6.9,1.8,33,5.5,2.0,2,0,0,0.8,1.3,10.0,4.0,8,9,3.4,6.05,0.26,2.86,10,68.0,30.488130168044812,26.08695652173913,31.710526315789465,100.0,91.66666666666666,88.88888888888889,77.77777777777779,100.0,33.33333333333333,43.41,56.77,Moderate,Elevated,Stress,Recommend stress counseling,42.43
1038,DS,1,Day Scholar,2025-03-25,6.2,6.0,4.8,2.4,44,0.9,1.2,4,1,14,0.6,1.1,9.0,3.0,7,5,1.8,10.11,0.5,3.56,2,36.0,52.14723926380368,50.0,49.999999999999986,0.0,15.0,44.44444444444444,66.66666666666666,88.88888888888889,22.22222222222222,15.18,41.8,Moderate,Moderate,,,7.11
1038,DS,1,Day Scholar,2025-03-26,3.9,5.6,7.1,2.8,63,1.2,1.9,1,0,11,2.9,1.9,7.0,8.0,7,6,4.1,3.99,0.39,2.64,2,82.0,19.52520672179248,39.436619718309856,25.921052631578945,0.0,20.0,55.55555555555556,66.66666666666666,66.66666666666666,77.77777777777779,16.97,38.26,Low,Low,,,11.56
1038,DS,1,Day Scholar,2025-03-27,5.2,2.6,7.1,1.7,17,3.7,1.9,2,1,6,1.5,3.6,9.0,1.0,7,5,2.8,6.72,0.24,3.06,4,55.99999999999999,34.0890904241131,23.943661971830988,36.973684210526315,25.0,61.66666666666667,44.44444444444444,66.66666666666666,88.88888888888889,0.0,19.68,44.88,Moderate,Moderate,,,20.04
1038,DS,1,Day Scholar,2025-03-28,5.3,10.5,2.4,1.7,32,5.4,0.8,1,1,11,2.0,0.5,10.0,5.0,10,5,2.7,7.05,0.71,2.97,2,54.0,35.822886102960794,70.83333333333334,34.473684210526315,0.0,90.0,44.44444444444444,100.0,100.0,44.44444444444444,32.25,51.6,Moderate,Moderate,,,27.52
1038,DS,1,Day Scholar,2025-03-29,4.5,6.2,7.7,3.7,32,5.3,1.2,5,1,3,3.3,1.3,8.0,3.0,10,7,3.5,12.12,0.48,2.65,7,70.0,62.84342491331022,48.05194805194805,26.052631578947377,62.5,88.33333333333333,66.66666666666666,100.0,77.77777777777779,22.22222222222222,26.7,60.41,Moderate,Elevated,Fatigue,Recommend temporary workload reduction,28.72
1038,DS,1,Day Scholar,2025-03-30,5.3,5.0,8.4,1.6,0,3.4,2.0,3,1,10,2.1,0.0,9.0,5.0,8,8,2.7,8.32,0.19,3.05,4,54.0,42.571352360629504,19.047619047619047,36.57894736842104,25.0,56.666666666666664,77.77777777777779,77.77777777777779,88.88888888888889,44.44444444444444,27.71,45.09,Moderate,Moderate,,,27.13
1038,DS,1,Day Scholar,2025-03-31,7.4,4.3,5.8,4.4,20,4.7,1.0,1,0,8,3.7,0.9,3.0,6.0,8,6,0.6,3.52,0.76,4.0,4,11.999999999999993,17.01787143238197,75.86206896551725,61.578947368421055,25.0,78.33333333333333,55.55555555555556,77.77777777777779,22.22222222222222,55.55555555555556,27.75,22.52,Low,Low,,,30.38
1039,EEE,1,Day Scholar,2025-01-01,7.4,5.7,1.3,1.3,47,6.0,0.8,1,0,6,2.6,0.5,8.0,6.0,7,8,0.6,3.7,1.0,4.1,4,11.999999999999993,17.95145372099227,100.0,64.07894736842107,25.0,100.0,77.77777777777779,66.66666666666666,77.77777777777779,55.55555555555556,38.14,33.73,Low,Low,,,43.86
1039,EEE,1,Day Scholar,2025-01-02,6.5,3.2,5.4,3.9,46,3.9,1.0,0,0,2,1.1,0.1,5.0,6.0,5,7,1.5,1.14,0.72,3.68,10,30.0,4.321152307281943,72.22222222222221,53.1578947368421,100.0,65.0,66.66666666666666,44.44444444444444,44.44444444444444,55.55555555555556,28.32,30.54,Low,Low,,,32.0
1039,EEE,1,Day Scholar,2025-01-03,7.4,1.5,2.8,2.5,35,2.9,1.5,2,2,9,1.6,0.4,9.0,6.0,7,5,0.6,7.77,0.89,4.18,4,11.999999999999993,39.6639103761003,89.28571428571429,66.18421052631578,25.0,48.333333333333336,44.44444444444444,66.66666666666666,88.88888888888889,55.55555555555556,13.76,38.4,Low,Low,,,15.28
1039,EEE,1,Day Scholar,2025-04-01,4.5,5.0,8.7,1.5,14,4.0,1.5,2,0,11,0.8,2.1,5.0,9.0,7,9,3.5,5.04,0.17,2.62,2,70.0,25.10002667377968,17.24137931034483,25.263157894736832,0.0,66.66666666666666,88.88888888888889,66.66666666666666,44.44444444444444,88.88888888888889,32.49,30.39,Low,Low,,,36.11
1039,EEE,1,Day Scholar,2025-01-05,6.0,3.8,3.5,3.1,77,2.9,1.5,0,0,9,2.0,3.4,4.0,8.0,5,8,2.0,2.12,0.89,3.68,4,40.0,9.522539343825022,88.57142857142858,53.28947368421052,25.0,48.333333333333336,77.77777777777779,44.44444444444444,33.33333333333333,77.77777777777779,26.43,23.54,Low,Low,,,30.09
1039,EEE,1,Day Scholar,2025-01-06,5.1,5.0,5.3,3.0,24,1.3,2.6,2,1,10,1.5,3.7,6.0,6.0,4,9,2.9,7.46,0.57,3.19,4,58.00000000000001,38.036809815950924,56.60377358490566,40.26315789473684,25.0,21.666666666666668,88.88888888888889,33.33333333333333,55.55555555555556,55.55555555555556,25.02,33.42,Low,Low,,,25.27
1039,EEE,1,Day Scholar,2025-07-01,6.7,4.7,6.7,2.2,10,2.0,2.3,0,0,5,2.3,2.5,4.0,6.0,9,8,1.3,2.26,0.33,3.86,7,25.999999999999996,10.242731395038678,32.83582089552239,57.89473684210525,62.5,33.33333333333333,77.77777777777779,88.88888888888889,33.33333333333333,55.55555555555556,25.73,28.42,Low,Low,,,21.17
1039,EEE,1,Day Scholar,2025-01-08,7.6,5.6,6.5,0.5,38,5.7,1.4,5,1,0,2.2,3.1,10.0,5.0,3,6,0.4,12.13,0.08,4.27,10,8.000000000000007,62.92344625233396,7.6923076923076925,68.68421052631581,100.0,95.0,55.55555555555556,22.22222222222222,100.0,44.44444444444444,42.33,37.88,Low,Low,,,43.67
1039,EEE,1,Day Scholar,2025-01-09,6.9,3.5,7.2,2.3,63,6.0,0.6,0,2,3,1.8,2.5,5.0,7.0,5,6,1.1,5.82,0.32,3.88,7,21.999999999999993,29.26113630301414,31.944444444444443,58.55263157894738,62.5,100.0,55.55555555555556,44.44444444444444,44.44444444444444,66.66666666666666,36.15,25.21,Low,Low,,,41.8
1039,EEE,1,Day Scholar,2025-01-10,5.8,5.9,6.4,1.8,23,0.0,3.4,2,1,8,2.9,0.0,8.0,6.0,10,5,2.2,7.2,0.28,3.7,4,44.00000000000001,36.64977327287277,28.125,53.55263157894738,25.0,0.0,44.44444444444444,100.0,77.77777777777779,55.55555555555556,12.03,42.59,Moderate,Moderate,,,0.0
1039,EEE,1,Day Scholar,2025-01-11,5.1,5.4,3.5,3.5,20,5.6,3.0,2,0,9,0.9,2.6,7.0,5.0,7,8,2.9,5.28,1.0,3.25,4,58.00000000000001,26.353694318484933,100.0,41.84210526315789,25.0,93.33333333333333,77.77777777777779,66.66666666666666,66.66666666666666,44.44444444444444,32.33,43.01,Moderate,Moderate,,,39.24
1039,EEE,1,Day Scholar,2025-01-12,5.8,4.5,7.8,3.1,22,2.7,1.6,0,2,13,0.7,1.3,8.0,6.0,6,6,2.2,5.72,0.4,3.33,2,44.00000000000001,28.70098692984796,39.743589743589745,43.947368421052616,0.0,45.0,55.55555555555556,55.55555555555556,77.77777777777779,55.55555555555556,23.1,33.4,Low,Low,,,21.55
1039,EEE,1,Day Scholar,2025-01-13,7.4,3.1,4.4,4.2,17,2.4,0.2,2,2,7,2.6,3.4,8.0,4.0,6,5,0.6,9.0,0.95,3.82,4,11.999999999999993,46.225660176046944,95.45454545454545,56.97368421052632,25.0,40.0,44.44444444444444,55.55555555555556,77.77777777777779,33.33333333333333,13.8,37.79,Low,Low,,,14.38
1039,EEE,1,Day Scholar,2025-01-14,7.1,7.2,4.8,2.6,40,2.8,2.2,0,0,4,0.5,2.4,7.0,7.0,10,5,0.9,2.72,0.54,4.19,7,18.000000000000007,12.696719125100032,54.16666666666667,66.57894736842104,62.5,46.666666666666664,44.44444444444444,100.0,66.66666666666666,66.66666666666666,25.3,36.35,Low,Low,,,15.78
1039,EEE,1,Day Scholar,2025-01-15,8.3,2.1,8.0,3.3,49,3.3,2.3,0,1,3,3.3,2.8,7.0,5.0,8,8,0.0,3.68,0.41,4.86,7,0.0,17.87143238196853,41.25,84.07894736842107,62.5,54.99999999999999,77.77777777777779,77.77777777777779,66.66666666666666,44.44444444444444,29.13,29.24,Low,Low,,,28.8
1039,EEE,1,Day Scholar,2025-01-16,8.1,4.4,7.0,2.9,15,4.0,2.6,0,0,12,2.2,2.4,6.0,8.0,3,7,0.0,2.13,0.41,4.65,2,0.0,9.575886903174181,41.42857142857142,78.55263157894738,0.0,66.66666666666666,66.66666666666666,22.22222222222222,55.55555555555556,77.77777777777779,38.98,9.34,Low,Very Low,,,40.49
1039,EEE,1,Day Scholar,2025-01-17,3.7,4.4,5.8,1.7,45,4.9,3.3,1,0,10,1.5,2.2,6.0,6.0,8,6,4.3,3.48,0.29,2.74,4,86.0,16.804481194985332,29.310344827586203,28.28947368421053,25.0,81.66666666666667,55.55555555555556,77.77777777777779,55.55555555555556,55.55555555555556,27.34,40.67,Moderate,Moderate,,,29.25
1039,EEE,1,Day Scholar,2025-01-18,5.5,4.5,4.5,1.7,0,6.0,1.7,2,0,7,1.0,0.0,6.0,6.0,8,6,2.5,4.5,0.38,3.09,4,50.0,22.219258468925048,37.77777777777778,37.63157894736842,25.0,100.0,55.55555555555556,77.77777777777779,55.55555555555556,55.55555555555556,31.54,35.34,Low,Low,,,35.84
1039,EEE,1,Day Scholar,2025-01-19,7.7,5.7,6.1,4.2,52,2.4,1.1,2,1,2,1.1,4.0,10.0,6.0,5,7,0.3,7.68,0.69,4.33,10,5.9999999999999964,39.157108562283284,68.85245901639345,70.26315789473684,100.0,40.0,66.66666666666666,44.44444444444444,100.0,55.55555555555556,28.3,41.51,Moderate,Moderate,,,24.64
1039,EEE,1,Day Scholar,2025-01-20,3.3,4.3,3.5,1.2,24,3.1,2.8,1,0,0,1.4,2.9,7.0,3.0,10,8,4.7,3.58,0.34,2.33,10,94.0,17.31128300880235,34.285714285714285,17.63157894736842,100.0,51.66666666666667,77.77777777777779,100.0,66.66666666666666,22.22222222222222,20.91,58.3,Moderate,Elevated,Fatigue,Recommend temporary workload reduction,19.96
1039,EEE,1,Day Scholar,2025-01-21,8.1,6.7,4.8,0.0,56,0.0,2.1,2,0,4,1.0,2.0,5.0,7.0,5,4,0.0,5.56,0.0,4.75,7,0.0,27.874099759935984,0.0,81.3157894736842,62.5,0.0,33.33333333333333,44.44444444444444,44.44444444444444,66.66666666666666,24.09,16.87,Low,Very Low,,,8.96
1039,EEE,1,Day Scholar,2025-01-22,6.7,6.1,4.5,4.5,12,2.2,2.6,1,1,6,1.0,1.5,8.0,6.0,8,6,1.3,5.78,1.0,3.93,4,25.999999999999996,29.047746065617496,100.0,59.736842105263165,25.0,36.66666666666667,55.55555555555556,77.77777777777779,77.77777777777779,55.55555555555556,19.67,40.01,Moderate,Moderate,,,15.38
1039,EEE,1,Day Scholar,2025-01-23,7.8,3.7,4.0,1.6,12,1.9,2.7,0,1,5,0.0,2.0,8.0,4.0,4,8,0.2,3.51,0.4,4.5,7,4.0000000000000036,16.937850093358232,40.0,74.73684210526314,62.5,31.666666666666664,77.77777777777779,33.33333333333333,77.77777777777779,33.33333333333333,30.61,26.08,Low,Low,,,28.24
1039,EEE,1,Day Scholar,2025-01-24,3.0,4.8,4.2,4.2,36,3.4,2.0,2,0,0,0.7,1.9,5.0,7.0,10,7,5.0,4.92,1.0,2.08,10,100.0,24.48652974126434,100.0,11.052631578947366,100.0,56.666666666666664,66.66666666666666,100.0,44.44444444444444,66.66666666666666,14.08,59.59,Moderate,Elevated,Sleep Deficit,Recommend sleep recovery support,16.47
1039,EEE,1,Day Scholar,2025-01-25,7.1,4.6,10.1,2.8,30,3.4,2.0,2,1,11,1.2,1.2,4.0,6.0,7,3,0.9,6.8,0.28,4.1,2,18.000000000000007,34.489197119231804,27.72277227722772,64.21052631578947,0.0,56.666666666666664,22.22222222222222,66.66666666666666,33.33333333333333,55.55555555555556,22.1,20.21,Low,Low,,,17.66
1039,EEE,1,Day Scholar,2025-01-26,6.5,1.9,6.1,4.9,44,3.439635252554188,3.4,1,1,14,0.3,4.2,5.0,6.0,5,8,1.5,4.96,0.8,4.15,2,30.0,24.64657241931182,80.32786885245903,65.52631578947368,0.0,57.327254209236465,77.77777777777779,44.44444444444444,44.44444444444444,55.55555555555556,26.18,23.45,Low,Low,,,32.26
1039,EEE,1,Day Scholar,2025-01-27,9.0,5.1,6.1,3.7,25,3.9,1.1,1,1,2,0.9,0.9,6.0,8.0,5,7,0.0,5.34,0.61,4.84,10,0.0,26.72712723392905,60.655737704918046,83.8157894736842,100.0,65.0,66.66666666666666,44.44444444444444,55.55555555555556,77.77777777777779,35.75,26.76,Low,Low,,,34.98
1039,EEE,1,Day Scholar,2025-01-28,5.0,1.7,8.4,1.2,46,0.0,2.3,3,3,7,2.6,3.3,10.0,5.0,6,5,3.0,12.06,0.14,3.19,4,60.0,62.55001333688984,14.285714285714285,40.26315789473684,25.0,0.0,44.44444444444444,55.55555555555556,100.0,44.44444444444444,6.08,47.3,Moderate,Moderate,,,0.73
1039,EEE,1,Day Scholar,2025-01-29,5.6,2.4,7.9,3.2,16,3.6,2.0,1,0,1,0.3,4.0,2.0,8.0,7,5,2.4,3.06,0.41,3.28,10,48.00000000000001,14.56388370232062,40.50632911392405,42.63157894736842,100.0,60.0,44.44444444444444,66.66666666666666,11.11111111111111,77.77777777777779,19.87,29.32,Low,Low,,,21.24
1039,EEE,1,Day Scholar,2025-01-30,5.6,0.0,8.2,1.3,48,2.0,1.4,1,0,11,0.9,1.1,3.0,10.0,6,7,2.4,1.86,0.16,3.32,2,48.00000000000001,8.108829021072287,15.85365853658537,43.684210526315766,0.0,33.33333333333333,66.66666666666666,55.55555555555556,22.22222222222222,100.0,17.83,15.56,Low,Very Low,,,20.79
1039,EEE,1,Day Scholar,2025-01-31,4.9,5.4,9.6,1.1,8,1.6,2.2,3,1,9,1.9,3.3,9.0,6.0,8,6,3.1,9.06,0.11,2.93,4,61.999999999999986,46.57241931181648,11.458333333333334,33.42105263157895,25.0,26.666666666666668,55.55555555555556,77.77777777777779,88.88888888888889,55.55555555555556,18.29,46.18,Moderate,Moderate,,,11.78
1039,EEE,1,Day Scholar,2025-02-01,7.5,5.8,8.0,3.1,86,3.2,1.9,1,1,6,0.9,2.5,9.0,5.0,4,4,0.5,5.88,0.39,4.56,4,10.0,29.554547879434516,38.75,76.3157894736842,25.0,53.333333333333336,33.33333333333333,33.33333333333333,88.88888888888889,44.44444444444444,30.25,26.81,Low,Low,,,24.57
1039,EEE,1,Day Scholar,2025-02-02,5.5,4.9,6.3,4.6,21,1.5,2.0,1,0,11,0.5,2.2,8.0,5.0,6,7,2.5,3.48,0.73,3.26,2,50.0,16.804481194985332,73.01587301587301,41.973684210526315,0.0,25.0,66.66666666666666,55.55555555555556,77.77777777777779,44.44444444444444,19.71,35.89,Low,Low,,,17.34
1039,EEE,1,Day Scholar,2025-02-03,8.8,5.6,5.6,1.0,8,0.0,2.0,3,0,3,0.9,2.3,8.0,6.0,6,6,0.0,6.78,0.18,4.84,7,0.0,34.3558282208589,17.857142857142858,83.68421052631581,62.5,0.0,55.55555555555556,55.55555555555556,77.77777777777779,55.55555555555556,23.43,28.15,Low,Low,,,10.94
1039,EEE,1,Day Scholar,2025-02-04,5.4,4.0,5.5,3.5,45,3.2,1.6,0,0,5,1.9,4.0,3.0,6.0,6,6,2.6,2.28,0.64,3.25,7,51.99999999999999,10.402774073086158,63.63636363636363,41.71052631578949,62.5,53.333333333333336,55.55555555555556,55.55555555555556,22.22222222222222,55.55555555555556,22.88,29.06,Low,Low,,,23.99
1039,EEE,1,Day Scholar,2025-02-05,5.5,5.2,7.9,3.1,34,2.1,0.0,4,2,1,0.8,1.4,7.0,5.0,8,6,2.5,11.96,0.39,2.92,10,50.0,62.016537743398246,39.24050632911392,33.1578947368421,100.0,35.0,55.55555555555556,77.77777777777779,66.66666666666666,44.44444444444444,16.25,52.46,Moderate,Moderate,,,12.52
1039,EEE,1,Day Scholar,2025-06-02,7.4,3.1,7.0,3.5,22,4.8,1.7,0,2,11,2.2,1.5,8.0,5.0,6,6,0.6,5.56,0.5,4.15,2,11.999999999999993,27.874099759935987,50.0,65.52631578947368,0.0,80.0,55.55555555555556,55.55555555555556,77.77777777777779,44.44444444444444,30.01,27.48,Low,Low,,,33.31
1039,EEE,1,Day Scholar,2025-02-07,6.2,4.6,7.1,3.1,0,4.8,2.1,2,0,13,3.3,3.3,8.0,4.0,6,5,1.8,5.54,0.44,3.52,2,36.0,27.74073086156309,43.66197183098592,48.94736842105263,0.0,80.0,44.44444444444444,55.55555555555556,77.77777777777779,33.33333333333333,28.79,32.91,Low,Low,,,30.12
1039,EEE,1,Day Scholar,2025-02-08,7.6,0.2,4.5,4.5,22,3.6,1.8,1,0,6,3.2,2.9,7.0,7.0,2,5,0.4,2.62,1.0,4.27,4,8.000000000000007,12.189917311283011,100.0,68.68421052631581,25.0,60.0,44.44444444444444,11.11111111111111,66.66666666666666,66.66666666666666,20.7,20.09,Low,Low,,,28.02
1039,EEE,1,Day Scholar,2025-09-02,7.5,6.0,9.0,3.7,27,5.1,1.9,0,1,1,0.0,2.1,6.0,6.0,8,5,0.5,4.22,0.41,4.26,10,10.0,20.725526807148576,41.111111111111114,68.55263157894736,100.0,85.0,44.44444444444444,77.77777777777779,55.55555555555556,55.55555555555556,33.77,33.6,Low,Low,,,30.82
1039,EEE,1,Day Scholar,2025-10-02,5.4,3.5,3.7,3.0,34,0.9,2.3,0,2,9,0.0,1.0,7.0,7.0,6,5,2.6,5.25,0.81,3.33,4,51.99999999999999,26.220325420112033,81.08108108108108,43.94736842105263,25.0,15.0,44.44444444444444,55.55555555555556,66.66666666666666,66.66666666666666,10.13,37.39,Low,Low,,,6.89
1039,EEE,1,Day Scholar,2025-11-02,8.6,4.4,8.4,1.9,52,6.0,2.8,2,0,0,2.2,1.0,6.0,9.0,2,7,0.0,4.85,0.23,5.12,10,0.0,24.08642304614564,22.619047619047617,91.05263157894736,100.0,100.0,66.66666666666666,11.11111111111111,55.55555555555556,88.88888888888889,49.12,16.82,Low,Very Low,,,52.73
1039,EEE,1,Day Scholar,2025-02-12,7.7,2.1,4.1,0.6,37,3.8,2.0,2,1,2,1.1,2.7,5.0,7.0,4,6,0.3,6.34,0.15,4.43,10,5.9999999999999964,32.00853560949587,14.634146341463417,73.02631578947367,100.0,63.33333333333333,55.55555555555556,33.33333333333333,44.44444444444444,66.66666666666666,30.73,22.36,Low,Low,,,32.13
1039,EEE,1,Day Scholar,2025-02-13,6.5,5.0,9.9,4.6,52,3.439635252554188,2.7,3,1,14,2.8,1.2,7.0,6.0,4,9,1.5,8.66,0.46,4.05,2,30.0,44.411843158175515,46.46464646464646,62.89473684210526,0.0,57.327254209236465,88.88888888888889,33.33333333333333,66.66666666666666,55.55555555555556,35.91,26.78,Low,Low,,,38.67
1039,EEE,1,Day Scholar,2025-02-14,5.1,2.6,4.2,1.9,2,4.4,1.6,1,1,2,2.0,3.6,7.0,4.0,10,4,2.9,5.3,0.45,2.88,10,58.00000000000001,26.487063216857837,45.238095238095234,32.10526315789473,100.0,73.33333333333334,33.33333333333333,100.0,66.66666666666666,33.33333333333333,14.78,52.82,Moderate,Moderate,,,14.89
1039,EEE,1,Day Scholar,2025-02-15,6.5,5.1,6.2,1.5,73,3.439635252554188,0.0,3,0,5,0.9,2.1,6.0,6.0,8,4,1.5,6.58,0.24,3.62,7,30.0,33.34222459322486,24.193548387096772,51.447368421052616,62.5,57.327254209236465,33.33333333333333,77.77777777777779,55.55555555555556,55.55555555555556,22.49,35.28,Low,Low,,,17.56
1039,EEE,1,Day Scholar,2025-02-16,6.6,4.5,4.0,1.6,8,2.9,1.2,2,1,7,2.9,0.0,7.0,6.0,9,5,1.4,6.78,0.4,3.58,4,28.000000000000007,34.40917578020806,40.0,50.526315789473685,25.0,48.333333333333336,44.44444444444444,88.88888888888889,66.66666666666666,55.55555555555556,19.0,36.7,Low,Low,,,15.06
1039,EEE,1,Day Scholar,2025-02-17,5.3,2.0,4.4,4.4,6,3.1,1.6,2,1,10,0.3,0.6,8.0,7.0,9,7,2.7,5.76,1.0,3.0,4,54.0,28.96772472659376,100.0,35.26315789473683,25.0,51.66666666666667,66.66666666666666,88.88888888888889,77.77777777777779,66.66666666666666,12.37,47.94,Moderate,Moderate,,,16.9
1039,EEE,1,Day Scholar,2025-02-18,4.0,5.4,7.8,2.5,46,6.0,1.9,2,0,4,1.1,3.1,7.0,5.0,9,8,4.0,5.4,0.32,2.61,7,80.0,27.04721259002401,32.05128205128205,24.999999999999993,62.5,100.0,77.77777777777779,88.88888888888889,66.66666666666666,44.44444444444444,34.3,50.07,Moderate,Moderate,,,38.67
1039,EEE,1,Day Scholar,2025-02-19,6.5,3.0,7.1,2.3,60,3.7,2.6,2,0,5,0.6,0.8,5.0,9.0,4,7,1.5,4.15,0.32,4.07,7,30.0,20.35209389170446,32.3943661971831,63.42105263157896,62.5,61.66666666666667,66.66666666666666,33.33333333333333,44.44444444444444,88.88888888888889,32.0,21.9,Low,Low,,,34.43
1039,EEE,1,Day Scholar,2025-02-20,4.8,3.3,8.0,0.9,29,4.4,3.5,0,0,0,0.0,0.5,6.0,6.0,7,3,3.2,1.09,0.11,3.24,10,64.0,4.027740730861563,11.25,41.71052631578947,100.0,73.33333333333334,22.22222222222222,66.66666666666666,55.55555555555556,55.55555555555556,23.12,38.09,Low,Low,,,20.4
1039,EEE,1,Day Scholar,2025-02-21,5.3,1.5,5.2,1.2,12,5.4,3.3,1,0,4,0.8,1.2,7.0,5.0,8,6,2.7,2.31,0.23,3.37,7,54.0,10.536142971459057,23.076923076923077,45.0,62.5,90.0,55.55555555555556,77.77777777777779,66.66666666666666,44.44444444444444,27.14,38.92,Low,Low,,,31.44
1039,EEE,1,Day Scholar,2025-02-22,5.9,3.0,7.8,3.0,15,3.6,1.5,2,0,1,4.0,2.4,6.0,10.0,7,7,2.1,4.98,0.38,3.32,10,41.99999999999999,24.779941317684724,38.46153846153847,43.81578947368421,100.0,60.0,66.66666666666666,66.66666666666666,55.55555555555556,100.0,24.59,37.45,Low,Low,,,26.53
1039,EEE,1,Day Scholar,2025-02-23,6.4,0.0,10.4,2.2,31,2.7,1.3,1,1,7,0.0,2.5,9.0,6.0,6,4,1.6,4.0,0.21,3.62,4,31.999999999999996,19.55188050146706,21.153846153846153,51.447368421052616,25.0,45.0,33.33333333333333,55.55555555555556,88.88888888888889,55.55555555555556,14.1,32.53,Low,Low,,,14.04
1039,EEE,1,Day Scholar,2025-02-24,7.7,6.8,6.4,3.5,47,4.4,2.1,1,1,2,0.9,2.8,6.0,5.0,5,6,0.3,6.24,0.55,4.51,10,5.9999999999999964,31.47506001600427,54.6875,74.86842105263159,100.0,73.33333333333334,55.55555555555556,44.44444444444444,55.55555555555556,44.44444444444444,37.34,30.44,Low,Low,,,35.03
1039,EEE,1,Day Scholar,2025-02-25,5.8,5.1,5.5,4.2,11,4.5,1.3,2,1,3,3.2,3.2,8.0,4.0,6,5,2.2,7.65,0.76,3.22,7,44.00000000000001,39.02373966391038,76.36363636363637,40.92105263157895,62.5,75.0,44.44444444444444,55.55555555555556,77.77777777777779,33.33333333333333,24.09,45.59,Moderate,Moderate,,,25.96
